feature,importance,fold
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Car repairs),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Education),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Everyday expenses),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Furniture),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Gasification / water supply),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Hobby),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Journey),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Medicine),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Money for a third person),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Other),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Payments on other loans),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Refusal to name the goal),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Repairs),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Urgent needs),1,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday),0,3
MEDIAN(previous_application.NAME_CASH_LOAN_PURPOSE_nan),0,3
MEDIAN(previous_application.NAME_CONTRACT_STATUS_Approved),36,3
MEDIAN(previous_application.NAME_CONTRACT_STATUS_Canceled),32,3
MEDIAN(previous_application.NAME_CONTRACT_STATUS_Refused),43,3
MEDIAN(previous_application.NAME_CONTRACT_STATUS_Unused offer),0,3
MEDIAN(previous_application.NAME_PAYMENT_TYPE_Cash through the bank),7,3
MEDIAN(previous_application.NAME_PAYMENT_TYPE_Cashless from the account of the employer),0,3
MEDIAN(previous_application.NAME_PAYMENT_TYPE_Non-cash from your account),0,3
MEDIAN(previous_application.NAME_PAYMENT_TYPE_nan),1,3
MEDIAN(previous_application.CODE_REJECT_REASON_CLIENT),0,3
MEDIAN(previous_application.CODE_REJECT_REASON_HC),5,3
MEDIAN(previous_application.CODE_REJECT_REASON_LIMIT),1,3
MEDIAN(previous_application.CODE_REJECT_REASON_SCO),17,3
MEDIAN(previous_application.CODE_REJECT_REASON_SCOFR),0,3
MEDIAN(previous_application.CODE_REJECT_REASON_SYSTEM),0,3
MEDIAN(previous_application.CODE_REJECT_REASON_VERIF),0,3
MEDIAN(previous_application.CODE_REJECT_REASON_nan),13,3
MEDIAN(previous_application.NAME_TYPE_SUITE_Children),1,3
MEDIAN(previous_application.NAME_TYPE_SUITE_Family),4,3
MEDIAN(previous_application.NAME_TYPE_SUITE_Group of people),0,3
MEDIAN(previous_application.NAME_TYPE_SUITE_Other_A),0,3
MEDIAN(previous_application.NAME_TYPE_SUITE_Other_B),0,3
"MEDIAN(previous_application.NAME_TYPE_SUITE_Spouse, partner)",5,3
MEDIAN(previous_application.NAME_TYPE_SUITE_Unaccompanied),23,3
MEDIAN(previous_application.NAME_TYPE_SUITE_nan),11,3
MEDIAN(previous_application.NAME_CLIENT_TYPE_New),1,3
MEDIAN(previous_application.NAME_CLIENT_TYPE_Refreshed),3,3
MEDIAN(previous_application.NAME_CLIENT_TYPE_Repeater),1,3
MEDIAN(previous_application.NAME_CLIENT_TYPE_nan),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Additional Service),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Audio/Video),1,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Auto Accessories),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Clothing and Accessories),3,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Computers),2,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Construction Materials),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Consumer Electronics),4,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Direct Sales),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Education),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Fitness),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Furniture),23,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Gardening),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Homewares),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Insurance),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Jewelry),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Medical Supplies),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Medicine),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Mobile),3,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Office Appliances),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Other),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Photo / Cinema Equipment),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Sport and Leisure),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Tourism),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Vehicles),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_Weapon),0,3
MEDIAN(previous_application.NAME_GOODS_CATEGORY_nan),2,3
MEDIAN(previous_application.NAME_PORTFOLIO_Cards),0,3
MEDIAN(previous_application.NAME_PORTFOLIO_Cars),0,3
MEDIAN(previous_application.NAME_PORTFOLIO_Cash),4,3
MEDIAN(previous_application.NAME_PORTFOLIO_POS),1,3
MEDIAN(previous_application.NAME_PORTFOLIO_nan),2,3
MEDIAN(previous_application.NAME_PRODUCT_TYPE_walk-in),2,3
MEDIAN(previous_application.NAME_PRODUCT_TYPE_x-sell),4,3
MEDIAN(previous_application.NAME_PRODUCT_TYPE_nan),5,3
MEDIAN(previous_application.CHANNEL_TYPE_AP+ (Cash loan)),6,3
MEDIAN(previous_application.CHANNEL_TYPE_Car dealer),0,3
MEDIAN(previous_application.CHANNEL_TYPE_Channel of corporate sales),0,3
MEDIAN(previous_application.CHANNEL_TYPE_Contact center),0,3
MEDIAN(previous_application.CHANNEL_TYPE_Country-wide),5,3
MEDIAN(previous_application.CHANNEL_TYPE_Credit and cash offices),4,3
MEDIAN(previous_application.CHANNEL_TYPE_Regional / Local),1,3
MEDIAN(previous_application.CHANNEL_TYPE_Stone),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Auto technology),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Clothing),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Connectivity),10,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Construction),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Consumer electronics),5,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Furniture),2,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Industry),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Jewelry),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_MLM partners),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_Tourism),0,3
MEDIAN(previous_application.NAME_SELLER_INDUSTRY_nan),5,3
MEDIAN(previous_application.NAME_YIELD_GROUP_high),11,3
MEDIAN(previous_application.NAME_YIELD_GROUP_low_action),8,3
MEDIAN(previous_application.NAME_YIELD_GROUP_low_normal),0,3
MEDIAN(previous_application.NAME_YIELD_GROUP_middle),11,3
MEDIAN(previous_application.NAME_YIELD_GROUP_nan),3,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Card Street),0,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Card X-Sell),0,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash),1,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash Street: high),2,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash Street: low),2,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash Street: middle),6,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash X-Sell: high),17,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash X-Sell: low),1,3
MEDIAN(previous_application.PRODUCT_COMBINATION_Cash X-Sell: middle),1,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS household with interest),6,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS household without interest),0,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS industry with interest),8,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS industry without interest),9,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS mobile with interest),1,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS mobile without interest),0,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS other with interest),0,3
MEDIAN(previous_application.PRODUCT_COMBINATION_POS others without interest),0,3
MEDIAN(previous_application.PRODUCT_COMBINATION_nan),0,3
COUNT(previous_application),1,3
SUM(bureau_balance.STATUS_0),29,3
SUM(bureau_balance.STATUS_1),7,3
SUM(bureau_balance.STATUS_2),0,3
SUM(bureau_balance.STATUS_3),0,3
SUM(bureau_balance.STATUS_4),0,3
SUM(bureau_balance.STATUS_5),1,3
SUM(bureau_balance.STATUS_C),29,3
SUM(bureau_balance.STATUS_X),19,3
STD(bureau_balance.STATUS_0),40,3
STD(bureau_balance.STATUS_1),32,3
STD(bureau_balance.STATUS_2),3,3
STD(bureau_balance.STATUS_3),0,3
STD(bureau_balance.STATUS_4),1,3
STD(bureau_balance.STATUS_5),2,3
STD(bureau_balance.STATUS_C),39,3
STD(bureau_balance.STATUS_X),36,3
MAX(bureau_balance.STATUS_0),0,3
MAX(bureau_balance.STATUS_1),0,3
MAX(bureau_balance.STATUS_2),0,3
MAX(bureau_balance.STATUS_3),0,3
MAX(bureau_balance.STATUS_4),0,3
MAX(bureau_balance.STATUS_5),0,3
MAX(bureau_balance.STATUS_C),0,3
MAX(bureau_balance.STATUS_X),0,3
MIN(bureau_balance.STATUS_0),6,3
MIN(bureau_balance.STATUS_5),0,3
MIN(bureau_balance.STATUS_C),0,3
MIN(bureau_balance.STATUS_X),0,3
MEDIAN(bureau_balance.STATUS_0),1,3
MEDIAN(bureau_balance.STATUS_1),0,3
MEDIAN(bureau_balance.STATUS_5),0,3
MEDIAN(bureau_balance.STATUS_C),2,3
MEDIAN(bureau_balance.STATUS_X),1,3
COUNT(bureau_balance),1,3
SUM(pos_cash_balance.CNT_INSTALMENT),38,3
SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE),31,3
SUM(pos_cash_balance.SK_DPD),22,3
SUM(pos_cash_balance.SK_DPD_DEF),21,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Active),46,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Amortized debt),0,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Approved),0,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled),0,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Completed),3,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Demand),0,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store),2,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Signed),2,3
SUM(pos_cash_balance.NAME_CONTRACT_STATUS_nan),0,3
STD(pos_cash_balance.CNT_INSTALMENT),49,3
STD(pos_cash_balance.CNT_INSTALMENT_FUTURE),59,3
STD(pos_cash_balance.SK_DPD),24,3
STD(pos_cash_balance.SK_DPD_DEF),53,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Active),61,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Amortized debt),0,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Approved),5,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled),0,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Completed),51,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Demand),0,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store),25,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_Signed),22,3
STD(pos_cash_balance.NAME_CONTRACT_STATUS_nan),0,3
MAX(pos_cash_balance.CNT_INSTALMENT),6,3
MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE),0,3
MAX(pos_cash_balance.SK_DPD),2,3
MAX(pos_cash_balance.SK_DPD_DEF),15,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Active),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Amortized debt),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Approved),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Completed),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Demand),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Signed),0,3
MAX(pos_cash_balance.NAME_CONTRACT_STATUS_nan),0,3
MIN(pos_cash_balance.CNT_INSTALMENT),14,3
MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE),4,3
MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Active),1,3
MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Approved),0,3
MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Completed),0,3
MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store),0,3
MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Signed),0,3
MEDIAN(pos_cash_balance.CNT_INSTALMENT),14,3
MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE),68,3
MEDIAN(pos_cash_balance.SK_DPD),2,3
MEDIAN(pos_cash_balance.SK_DPD_DEF),0,3
MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Active),0,3
MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Approved),0,3
MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Completed),0,3
MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Demand),0,3
MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store),0,3
MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Signed),0,3
COUNT(pos_cash_balance),0,3
SUM(installments_payments.NUM_INSTALMENT_VERSION),44,3
SUM(installments_payments.NUM_INSTALMENT_NUMBER),39,3
SUM(installments_payments.AMT_INSTALMENT),46,3
SUM(installments_payments.AMT_PAYMENT),99,3
SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),77,3
SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),31,3
SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),77,3
STD(installments_payments.NUM_INSTALMENT_VERSION),58,3
STD(installments_payments.NUM_INSTALMENT_NUMBER),40,3
STD(installments_payments.AMT_INSTALMENT),30,3
STD(installments_payments.AMT_PAYMENT),60,3
STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),46,3
STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),119,3
STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),92,3
MAX(installments_payments.NUM_INSTALMENT_VERSION),6,3
MAX(installments_payments.NUM_INSTALMENT_NUMBER),19,3
MAX(installments_payments.AMT_INSTALMENT),20,3
MAX(installments_payments.AMT_PAYMENT),24,3
MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),7,3
MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),9,3
MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),59,3
MIN(installments_payments.NUM_INSTALMENT_VERSION),0,3
MIN(installments_payments.AMT_INSTALMENT),96,3
MIN(installments_payments.AMT_PAYMENT),114,3
MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),60,3
MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),0,3
MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),39,3
MEDIAN(installments_payments.NUM_INSTALMENT_VERSION),2,3
MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER),25,3
MEDIAN(installments_payments.AMT_INSTALMENT),54,3
MEDIAN(installments_payments.AMT_PAYMENT),101,3
MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),6,3
MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),2,3
MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),65,3
COUNT(installments_payments),21,3
SUM(credit_card_balance.AMT_BALANCE),1,3
SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),10,3
SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),10,3
SUM(credit_card_balance.AMT_DRAWINGS_CURRENT),10,3
SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),3,3
SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),5,3
SUM(credit_card_balance.AMT_INST_MIN_REGULARITY),1,3
SUM(credit_card_balance.AMT_PAYMENT_CURRENT),20,3
SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),3,3
SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),3,3
SUM(credit_card_balance.AMT_RECIVABLE),0,3
SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE),1,3
SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),9,3
SUM(credit_card_balance.CNT_DRAWINGS_CURRENT),5,3
SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),1,3
SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),3,3
SUM(credit_card_balance.SK_DPD),1,3
SUM(credit_card_balance.SK_DPD_DEF),0,3
SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),5,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Active),8,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Approved),0,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Completed),0,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Demand),0,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Refused),0,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Sent proposal),0,3
SUM(credit_card_balance.NAME_CONTRACT_STATUS_Signed),0,3
STD(credit_card_balance.AMT_BALANCE),4,3
STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),13,3
STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),5,3
STD(credit_card_balance.AMT_DRAWINGS_CURRENT),6,3
STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),1,3
STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),9,3
STD(credit_card_balance.AMT_INST_MIN_REGULARITY),10,3
STD(credit_card_balance.AMT_PAYMENT_CURRENT),10,3
STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),4,3
STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),8,3
STD(credit_card_balance.AMT_RECIVABLE),4,3
STD(credit_card_balance.AMT_TOTAL_RECEIVABLE),2,3
STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),23,3
STD(credit_card_balance.CNT_DRAWINGS_CURRENT),22,3
STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),9,3
STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),4,3
STD(credit_card_balance.SK_DPD),14,3
STD(credit_card_balance.SK_DPD_DEF),2,3
STD(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),12,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Active),2,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Approved),0,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Completed),0,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Demand),0,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Refused),0,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Sent proposal),0,3
STD(credit_card_balance.NAME_CONTRACT_STATUS_Signed),1,3
MAX(credit_card_balance.AMT_BALANCE),5,3
MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),2,3
MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),7,3
MAX(credit_card_balance.AMT_DRAWINGS_CURRENT),8,3
MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),1,3
MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),8,3
MAX(credit_card_balance.AMT_INST_MIN_REGULARITY),3,3
MAX(credit_card_balance.AMT_PAYMENT_CURRENT),12,3
MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),3,3
MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),6,3
MAX(credit_card_balance.AMT_RECIVABLE),6,3
MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,3
MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),2,3
MAX(credit_card_balance.CNT_DRAWINGS_CURRENT),12,3
MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),3,3
MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),0,3
MAX(credit_card_balance.SK_DPD),0,3
MAX(credit_card_balance.SK_DPD_DEF),0,3
MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),67,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Active),0,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Approved),0,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Completed),0,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Demand),0,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Refused),0,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Sent proposal),0,3
MAX(credit_card_balance.NAME_CONTRACT_STATUS_Signed),0,3
MIN(credit_card_balance.AMT_BALANCE),5,3
MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),5,3
MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),0,3
MIN(credit_card_balance.AMT_DRAWINGS_CURRENT),0,3
MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0,3
MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),2,3
MIN(credit_card_balance.AMT_INST_MIN_REGULARITY),2,3
MIN(credit_card_balance.AMT_PAYMENT_CURRENT),5,3
MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),0,3
MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),1,3
MIN(credit_card_balance.AMT_RECIVABLE),9,3
MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,3
MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),0,3
MIN(credit_card_balance.CNT_DRAWINGS_CURRENT),3,3
MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),0,3
MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),0,3
MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),10,3
MIN(credit_card_balance.NAME_CONTRACT_STATUS_Active),4,3
MIN(credit_card_balance.NAME_CONTRACT_STATUS_Completed),0,3
MIN(credit_card_balance.NAME_CONTRACT_STATUS_Signed),0,3
MEDIAN(credit_card_balance.AMT_BALANCE),5,3
MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),4,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),25,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT),14,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),4,3
MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY),2,3
