feature,mi
MIN(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0.00014881512187225887
MIN(previous_application.SKEW(credit_card_balance.AMT_BALANCE)),0.0012748533768800474
MIN(previous_application.SKEW(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0009377767030060991
MIN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.05588111668968021
MIN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.03038203719095378
MIN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0006295210305304888
MIN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.061995356682883695
MIN(previous_application.SKEW(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0022346874779046733
MIN(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_CURRENT)),0.03967424924006324
MIN(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023468992842683223
MIN(previous_application.SKEW(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0016830768761444403
MIN(previous_application.SKEW(credit_card_balance.AMT_RECIVABLE)),0.0015258289141399928
MIN(previous_application.SKEW(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0012849023277656801
MIN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.06860302328293422
MIN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0380716749366663
MIN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),2.423076379076683e-05
MIN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.034982831107384094
MIN(previous_application.SKEW(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.000827881746531256
MIN(previous_application.SKEW(credit_card_balance.SK_DPD)),0.000923527343909214
MIN(previous_application.SKEW(credit_card_balance.SK_DPD_DEF)),0.0
MIN(previous_application.COUNT(credit_card_balance)),0.0002467462805240128
MIN(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0.05708785298703645
MIN(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),0.005274794432136298
MIN(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),0.003158227434574279
MIN(previous_application.SUM(installments_payments.DAYS_INSTALMENT)),0.0013956236471304173
MIN(previous_application.SUM(installments_payments.DAYS_ENTRY_PAYMENT)),0.000519148821368276
MIN(previous_application.SUM(installments_payments.AMT_INSTALMENT)),0.0004119079434607986
MIN(previous_application.SUM(installments_payments.AMT_PAYMENT)),0.0008636021963603913
MIN(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),0.0
MIN(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),0.004344127729504432
MIN(previous_application.STD(installments_payments.DAYS_INSTALMENT)),0.004953939686883402
MIN(previous_application.STD(installments_payments.DAYS_ENTRY_PAYMENT)),0.0010331119387503307
MIN(previous_application.STD(installments_payments.AMT_INSTALMENT)),0.0014599809882176462
MIN(previous_application.STD(installments_payments.AMT_PAYMENT)),0.002173436144940588
MIN(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0.029603639070067356
MIN(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),0.005417670841423972
MIN(previous_application.MAX(installments_payments.DAYS_INSTALMENT)),0.0018783716036958609
MIN(previous_application.MAX(installments_payments.DAYS_ENTRY_PAYMENT)),0.0019066287311626517
MIN(previous_application.MAX(installments_payments.AMT_INSTALMENT)),0.002219366653765542
MIN(previous_application.MAX(installments_payments.AMT_PAYMENT)),0.002426461933245694
MIN(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0.04280933694147837
MIN(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0.004843163673238449
MIN(previous_application.MEDIAN(installments_payments.DAYS_INSTALMENT)),0.0030725372115176786
MIN(previous_application.MEDIAN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0025761707812406165
MIN(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0.002686704990882083
MIN(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0.00264753481833524
MIN(previous_application.SKEW(installments_payments.NUM_INSTALMENT_VERSION)),0.0011424366007568576
MIN(previous_application.SKEW(installments_payments.NUM_INSTALMENT_NUMBER)),0.0007170925832478137
MIN(previous_application.SKEW(installments_payments.DAYS_INSTALMENT)),0.0018402615092747432
MIN(previous_application.SKEW(installments_payments.DAYS_ENTRY_PAYMENT)),0.0008539662150841565
MIN(previous_application.SKEW(installments_payments.AMT_INSTALMENT)),0.004710133754891599
MIN(previous_application.SKEW(installments_payments.AMT_PAYMENT)),0.005731399039131224
MIN(previous_application.COUNT(installments_payments)),0.0010197721064830745
MIN(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),0.0011417271491258596
MIN(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0024889790437438997
MIN(previous_application.SUM(pos_cash_balance.SK_DPD)),0.0006904852296432118
MIN(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),0.0007504328364635882
MIN(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),0.00043699807365538135
MIN(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.002986605214677418
MIN(previous_application.STD(pos_cash_balance.SK_DPD)),0.0014469246007464687
MIN(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),0.0009804074688597453
MIN(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),0.009125710664857678
MIN(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.008663054935496906
MIN(previous_application.MAX(pos_cash_balance.SK_DPD)),0.0014430504096443197
MIN(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),0.0011406526507746761
MIN(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0.008406905530289999
MIN(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.003939416552543262
MIN(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0.0005463694979606082
MIN(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0.0008762833026736416
MIN(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT)),0.0012979506332675417
MIN(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0009929429048864957
MIN(previous_application.SKEW(pos_cash_balance.SK_DPD)),0.0010458076046113707
MIN(previous_application.SKEW(pos_cash_balance.SK_DPD_DEF)),0.0009483235323786143
MIN(previous_application.COUNT(pos_cash_balance)),0.001672483050146667
MIN(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0.030016473685004597
MEDIAN(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0.02766865688106601
MEDIAN(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.02585383619764836
MEDIAN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.018532182968422184
MEDIAN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.03700647155094572
MEDIAN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MEDIAN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.000737754188177675
MEDIAN(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.017364381223420766
MEDIAN(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0.02058340675190906
MEDIAN(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023041584867390386
MEDIAN(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.02848141365105117
MEDIAN(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0.02748875553196095
MEDIAN(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.027415108328794124
MEDIAN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.02353901774867162
MEDIAN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.03158547895419783
MEDIAN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.00014508325477424755
MEDIAN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0004965866653825479
MEDIAN(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.011511986405789099
MEDIAN(previous_application.SUM(credit_card_balance.SK_DPD)),0.00026866405578429564
MEDIAN(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),6.006025449645236e-05
MEDIAN(previous_application.STD(credit_card_balance.AMT_BALANCE)),0.02690045348067427
MEDIAN(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.017585645151577012
MEDIAN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.05082758657647646
MEDIAN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.022907628469501562
MEDIAN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0009258590489429341
MEDIAN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.02571868110724962
MEDIAN(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.02834998831432589
MEDIAN(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),0.030230885965854437
MEDIAN(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.02397773893328048
MEDIAN(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.027985808113430766
MEDIAN(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),0.026486600631246082
MEDIAN(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.025335068488107293
MEDIAN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.03200183141934265
MEDIAN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.024033014594017965
MEDIAN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
MEDIAN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.016548385030154655
MEDIAN(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.038746225825013525
MEDIAN(previous_application.STD(credit_card_balance.SK_DPD)),0.00014287412381852604
MEDIAN(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0.000741526647042301
MEDIAN(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0.030345427897829902
MEDIAN(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.034222377766762735
MEDIAN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.04427231112344243
MEDIAN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.040631486192931554
MEDIAN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MEDIAN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.025254061909036674
MEDIAN(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.03989342397805462
MEDIAN(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0.05268942134015364
MEDIAN(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023285341680056026
MEDIAN(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.032954609482283015
MEDIAN(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0.03072000948813991
MEDIAN(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.02977452610632625
MEDIAN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0399744022424533
MEDIAN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.03325241922656064
MEDIAN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
MEDIAN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.03225875805146283
MEDIAN(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.026536605143273162
MEDIAN(previous_application.MAX(credit_card_balance.SK_DPD)),0.0004195291080915098
MEDIAN(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0.0006403592048329632
MEDIAN(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0.0010887805736947698
MEDIAN(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.03560024462509381
MEDIAN(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.00022681965363924306
MEDIAN(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0
MEDIAN(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0005120199014112536
MEDIAN(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0009005185993815612
MEDIAN(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0003876679281891171
MEDIAN(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0005130945664426623
MEDIAN(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.00018003913624919932
MEDIAN(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0016766902841689468
MEDIAN(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0.001139332186524289
MEDIAN(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0016780893289307652
MEDIAN(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),9.398468715349217e-05
MEDIAN(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0
MEDIAN(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
MEDIAN(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0007502775517407301
MEDIAN(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0013246813406622149
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0.0018749305518055426
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.034558787542642966
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0006013379376621497
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0007813839632040409
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0001911545395780756
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0007869602934380548
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0023573737116546756
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.03363056026051092
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0034266186788058928
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0026685349686168536
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0.0015970002634078106
MEDIAN(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0018579791600914497
MEDIAN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0015088598951009669
MEDIAN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0021218541027521187
MEDIAN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0001878694066035358
MEDIAN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.00030907219000053665
MEDIAN(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.02391896291070328
MEDIAN(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0.0010339909446683837
MEDIAN(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0.0
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_BALANCE)),0.0008259124881788704
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.00036779015178289853
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.05631698664455098
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.03011614588060163
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.00014362451039784396
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.061028852311747483
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0018334718056507437
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_CURRENT)),0.03998412997370937
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.02353327101813618
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0024523918423600133
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_RECIVABLE)),0.0021215454506795517
MEDIAN(previous_application.SKEW(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0016223544228641806
MEDIAN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.06815332860598056
MEDIAN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.037813135329326286
MEDIAN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0003624292523007888
MEDIAN(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.03588317444639344
MEDIAN(previous_application.SKEW(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0015960928345422065
MEDIAN(previous_application.SKEW(credit_card_balance.SK_DPD)),0.0006926606211996589
MEDIAN(previous_application.SKEW(credit_card_balance.SK_DPD_DEF)),0.0
MEDIAN(previous_application.COUNT(credit_card_balance)),0.0003760300877648781
MEDIAN(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0.05752313643317053
MEDIAN(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),0.004290992956829109
MEDIAN(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),0.0021571393838437647
MEDIAN(previous_application.SUM(installments_payments.DAYS_INSTALMENT)),0.0005900297332408488
MEDIAN(previous_application.SUM(installments_payments.DAYS_ENTRY_PAYMENT)),0.00038601603560883824
MEDIAN(previous_application.SUM(installments_payments.AMT_INSTALMENT)),0.0009326073783244571
MEDIAN(previous_application.SUM(installments_payments.AMT_PAYMENT)),0.0012894526009694651
MEDIAN(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),0.0003373361714651413
MEDIAN(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),0.002412906242307278
MEDIAN(previous_application.STD(installments_payments.DAYS_INSTALMENT)),0.0038265985221592747
MEDIAN(previous_application.STD(installments_payments.DAYS_ENTRY_PAYMENT)),0.0008333750672258056
MEDIAN(previous_application.STD(installments_payments.AMT_INSTALMENT)),0.001860789491904491
MEDIAN(previous_application.STD(installments_payments.AMT_PAYMENT)),0.0011954353543603968
MEDIAN(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0.020353967682862573
MEDIAN(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),0.0038667004909627156
MEDIAN(previous_application.MAX(installments_payments.DAYS_INSTALMENT)),0.0013185228204461996
MEDIAN(previous_application.MAX(installments_payments.DAYS_ENTRY_PAYMENT)),0.0013491394842881643
MEDIAN(previous_application.MAX(installments_payments.AMT_INSTALMENT)),0.0022677377693305356
MEDIAN(previous_application.MAX(installments_payments.AMT_PAYMENT)),0.0019335348208635583
MEDIAN(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0.059362293231354446
MEDIAN(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0.06573614453841281
MEDIAN(previous_application.MIN(installments_payments.DAYS_INSTALMENT)),0.0012690595195017362
MEDIAN(previous_application.MIN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0013403318432672062
MEDIAN(previous_application.MIN(installments_payments.AMT_INSTALMENT)),0.0025556691459578396
MEDIAN(previous_application.MIN(installments_payments.AMT_PAYMENT)),0.004591463150465547
MEDIAN(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0.04919647431284191
MEDIAN(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0.00310405086236476
MEDIAN(previous_application.MEDIAN(installments_payments.DAYS_INSTALMENT)),0.0009566382358399128
MEDIAN(previous_application.MEDIAN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0024465158343514037
MEDIAN(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0.0028248835008293227
MEDIAN(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0.0022524463869613154
MEDIAN(previous_application.SKEW(installments_payments.NUM_INSTALMENT_VERSION)),0.0008290241278481325
MEDIAN(previous_application.SKEW(installments_payments.NUM_INSTALMENT_NUMBER)),0.0019086295589989533
MEDIAN(previous_application.SKEW(installments_payments.DAYS_INSTALMENT)),0.002136903475461027
MEDIAN(previous_application.SKEW(installments_payments.DAYS_ENTRY_PAYMENT)),0.0008983297218623232
MEDIAN(previous_application.SKEW(installments_payments.AMT_INSTALMENT)),0.0017853606254407683
MEDIAN(previous_application.SKEW(installments_payments.AMT_PAYMENT)),0.0018266982837165102
MEDIAN(previous_application.COUNT(installments_payments)),0.004247742216508366
MEDIAN(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),0.0019310243970140917
MEDIAN(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0016990521569426598
MEDIAN(previous_application.SUM(pos_cash_balance.SK_DPD)),0.001053512139771895
MEDIAN(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),0.0015657066989789303
MEDIAN(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),0.0009449828069858501
MEDIAN(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0025099551866765157
MEDIAN(previous_application.STD(pos_cash_balance.SK_DPD)),0.0013836475583213215
MEDIAN(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),0.0013061616767753303
MEDIAN(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),0.00750705126118123
MEDIAN(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.007595084666571106
MEDIAN(previous_application.MAX(pos_cash_balance.SK_DPD)),0.0010375958341564129
MEDIAN(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),0.0012419496773525829
MEDIAN(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0.004412808160002335
MEDIAN(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.000724028446682512
MEDIAN(previous_application.MIN(pos_cash_balance.SK_DPD)),0.0006515933001998153
MEDIAN(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0.0
MEDIAN(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0.00730751712455735
MEDIAN(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.001994439927141878
MEDIAN(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0.00014997981463671373
MEDIAN(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0.0
MEDIAN(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT)),0.0
MEDIAN(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0017134047961946397
MEDIAN(previous_application.SKEW(pos_cash_balance.SK_DPD)),0.001639243776711874
MEDIAN(previous_application.SKEW(pos_cash_balance.SK_DPD_DEF)),0.0021299116858761735
MEDIAN(previous_application.COUNT(pos_cash_balance)),0.0038199676038288555
MEDIAN(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0.03621763518296617
SKEW(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0004475188673185304
SKEW(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0
SKEW(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0005484491855856088
SKEW(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0001229738474874953
SKEW(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0.0
SKEW(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0002151036915005733
SKEW(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0
SKEW(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0003230036781296519
SKEW(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.000999958348539609
SKEW(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),0.0005859347527934489
SKEW(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0
SKEW(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0005417968762997383
SKEW(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.00026667736524998986
SKEW(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0.00023308475505179338
SKEW(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0
SKEW(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0
SKEW(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),3.43464097862789e-05
SKEW(previous_application.COUNT(credit_card_balance)),0.0008052427346607605
SKEW(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),0.000456066451981485
SKEW(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),0.0006644788738676688
SKEW(previous_application.SUM(installments_payments.DAYS_INSTALMENT)),0.0
SKEW(previous_application.SUM(installments_payments.DAYS_ENTRY_PAYMENT)),0.00024936610220849253
SKEW(previous_application.SUM(installments_payments.AMT_INSTALMENT)),0.0010089362334160246
SKEW(previous_application.SUM(installments_payments.AMT_PAYMENT)),0.00015823659888103414
SKEW(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),0.0
SKEW(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),0.0010899889955964248
SKEW(previous_application.STD(installments_payments.DAYS_INSTALMENT)),0.0006146996255536052
SKEW(previous_application.STD(installments_payments.DAYS_ENTRY_PAYMENT)),0.0005056521379174228
SKEW(previous_application.STD(installments_payments.AMT_INSTALMENT)),0.0012211904342394053
SKEW(previous_application.STD(installments_payments.AMT_PAYMENT)),0.0007006760354630881
SKEW(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0.0008899489005296246
